Timestamp,UserID,Event Name,UUID,Param/player,Param/event,Param/initialRotationAngle,Param/totalAngleTraversed,Param/proportionalForce,Param/position,Param/rotation,Param/matchTime,Param/WinnerID,Param/P1_ShotsFired,Param/P2_ShotsFired,Param/P1_MaxRotationSpeed,Param/P2_MaxRotationSpeed,Param/P1_TotalTorqueApplied,Param/P2_TotalTorqueApplied,Param/P1_AverageSpeed,Param/P2_AverageSpeed,Param/P1_ButtonPressesPerShot,Param/P2_ButtonPressesPerShot,Param/RoundDuration
2/12/2024 15:16:01,NULL,WeaponAimed,d6df098c682a8f0bb6b679def7bd75d9,Player2,WeaponAimed,-23.03937,,,,,,,,,,,,,,,,,
2/12/2024 15:16:01,NULL,WeaponAimed,d6df098c682a8f0bb6b679def7bd75d9,Player2,WeaponAimed,-53.2422,,,,,,,,,,,,,,,,,
2/12/2024 15:16:01,NULL,WeaponAimed,d6df098c682a8f0bb6b679def7bd75d9,Player2,WeaponAimed,-19.64383,,,,,,,,,,,,,,,,,
2/12/2024 15:16:01,NULL,EndTorqueApplied,e0ad84c73918e5c08692139d41439c97,Player2,EndTorqueApplied,,40.35617,2.35411,,,,,,,,,,,,,,,
2/12/2024 15:16:02,NULL,WeaponAimed,2d254356b49c172e6188515cb14d03ee,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:02,NULL,WeaponAimed,2d254356b49c172e6188515cb14d03ee,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:02,NULL,EndTorqueApplied,81cafb84a136c44a0ff867a614a5b668,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,WeaponAimed,dbf17a287a36c60ef1a3ace83c6109f0,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,EndTorqueApplied,26fb8bba406a98b34c8b8cabf586a1f2,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,WeaponAimed,dbf17a287a36c60ef1a3ace83c6109f0,Player2,WeaponAimed,21.63372,,,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,EndTorqueApplied,26fb8bba406a98b34c8b8cabf586a1f2,Player2,EndTorqueApplied,,38.36628,2.238033,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,WeaponAimed,dbf17a287a36c60ef1a3ace83c6109f0,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,EndTorqueApplied,26fb8bba406a98b34c8b8cabf586a1f2,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:03,NULL,WeaponAimed,dbf17a287a36c60ef1a3ace83c6109f0,Player2,WeaponAimed,31.10902,,,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,EndTorqueApplied,cb8b356495acf3a476317ad66079a7f9,Player2,EndTorqueApplied,,28.89098,1.685307,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,WeaponAimed,2da9d9e44ee13c5fc6ec3c1e1ba2df1a,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,EndTorqueApplied,cb8b356495acf3a476317ad66079a7f9,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,WeaponAimed,2da9d9e44ee13c5fc6ec3c1e1ba2df1a,Player2,WeaponAimed,3.848269,,,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,EndTorqueApplied,cb8b356495acf3a476317ad66079a7f9,Player2,EndTorqueApplied,,56.15173,3.275517,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,WeaponAimed,2da9d9e44ee13c5fc6ec3c1e1ba2df1a,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:04,NULL,EndTorqueApplied,cb8b356495acf3a476317ad66079a7f9,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:05,NULL,WeaponAimed,ffc215996edde2533c9f767c9de4e42c,Player2,WeaponAimed,7.323212,,,,,,,,,,,,,,,,,
2/12/2024 15:16:05,NULL,EndTorqueApplied,f2dac44580055a866c30f03f1c85d048,Player2,EndTorqueApplied,,52.67679,3.072813,,,,,,,,,,,,,,,
2/12/2024 15:16:05,NULL,WeaponAimed,ffc215996edde2533c9f767c9de4e42c,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:05,NULL,EndTorqueApplied,f2dac44580055a866c30f03f1c85d048,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:05,NULL,WeaponAimed,ffc215996edde2533c9f767c9de4e42c,Player2,WeaponAimed,23.1808,,,,,,,,,,,,,,,,,
2/12/2024 15:16:05,NULL,EndTorqueApplied,f2dac44580055a866c30f03f1c85d048,Player2,EndTorqueApplied,,36.8192,2.147787,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,WeaponAimed,11ca5c7216258c02d6534b403e155805,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,WeaponAimed,11ca5c7216258c02d6534b403e155805,Player2,WeaponAimed,13.77621,,,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,EndTorqueApplied,9c631ee8ff3b4162145675c70ff06096,Player2,EndTorqueApplied,,46.22379,2.696388,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,WeaponAimed,11ca5c7216258c02d6534b403e155805,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,EndTorqueApplied,9c631ee8ff3b4162145675c70ff06096,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,WeaponAimed,11ca5c7216258c02d6534b403e155805,Player2,WeaponAimed,26.3838,,,,,,,,,,,,,,,,,
2/12/2024 15:16:06,NULL,EndTorqueApplied,9c631ee8ff3b4162145675c70ff06096,Player2,EndTorqueApplied,,33.6162,1.960945,,,,,,,,,,,,,,,
2/12/2024 15:16:07,NULL,WeaponAimed,3c585ca4ade61fca7db8cae89a4d3dd6,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:07,NULL,EndTorqueApplied,710092825f3ec2f7dd4833dd6cf8f586,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:07,NULL,WeaponAimed,3c585ca4ade61fca7db8cae89a4d3dd6,Player2,WeaponAimed,-53.62302,,,,,,,,,,,,,,,,,
2/12/2024 15:16:07,NULL,EndTorqueApplied,710092825f3ec2f7dd4833dd6cf8f586,Player2,EndTorqueApplied,,6.376984,0.3719907,,,,,,,,,,,,,,,
2/12/2024 15:16:08,NULL,WeaponAimed,f4169db66c4e1b78a6d475b8744934c9,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:08,NULL,WeaponAimed,f4169db66c4e1b78a6d475b8744934c9,Player2,WeaponAimed,-5.74759,,,,,,,,,,,,,,,,,
2/12/2024 15:16:08,NULL,WeaponAimed,f4169db66c4e1b78a6d475b8744934c9,Player2,WeaponAimed,-53.35643,,,,,,,,,,,,,,,,,
2/12/2024 15:16:09,NULL,EndTorqueApplied,e17da02649796c5ba24645dfb6446584,Player2,EndTorqueApplied,,113.3564,6.612458,,,,,,,,,,,,,,,
2/12/2024 15:16:09,NULL,Player2Shot,d97bf77999bc622d6ec7ea5970f77c06,Player2,Player2Shot,,,,(2.62, 0.45, 0.00),(0.00, 0.00, 129.76),,,,,,,,,,,,,
2/12/2024 15:16:09,NULL,WeaponAimed,4137ba3a3ccebb553f5ee47247872057,Player1,WeaponAimed,32.88809,,,,,,,,,,,,,,,,,
2/12/2024 15:16:09,NULL,EndTorqueApplied,e17da02649796c5ba24645dfb6446584,Player1,EndTorqueApplied,,27.11191,1.581528,,,,,,,,,,,,,,,
2/12/2024 15:16:10,NULL,Player2Shot,a2b5ecd71076569539ed753bb035ab17,Player2,Player2Shot,,,,(5.42, -2.01, 0.00),(0.00, 0.00, 32.30),,,,,,,,,,,,,
2/12/2024 15:16:10,NULL,Player1Shot,8d190700e05bad9af3ae8364547788ef,Player1,Player1Shot,,,,(-2.36, -0.23, 0.00),(0.00, 180.00, 187.89),,,,,,,,,,,,,
2/12/2024 15:16:11,NULL,WeaponAimed,cb9400c797e93fecda4b1bbc9d49ce8c,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:12,NULL,WeaponAimed,65e9a5cb1b1ad966d575121a927528b3,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:12,NULL,EndTorqueApplied,54ca34f30373a8e5a1e0a5e9a14243dd,Player1,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:12,NULL,Player1Shot,3bc89a531646b424728000e3ffde6524,Player1,Player1Shot,,,,(-7.51, -0.04, 0.00),(0.00, 180.00, 291.71),,,,,,,,,,,,,
2/12/2024 15:16:12,NULL,EndTorqueApplied,54ca34f30373a8e5a1e0a5e9a14243dd,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:13,NULL,WeaponAimed,0361a7a978fc6d7eed1dd5938cc5a1e4,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:13,NULL,WeaponAimed,0361a7a978fc6d7eed1dd5938cc5a1e4,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:13,NULL,EndTorqueApplied,9ab7a1ff59a369ff508c75471f40b1c4,Player1,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:14,NULL,EndTorqueApplied,2a9776a1ed8317d16ce04897fcfcc2d3,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:14,NULL,Player1Shot,34b159712106df0aa17b2e79e497479c,Player1,Player1Shot,,,,(-6.88, 3.98, 0.00),(0.00, 180.00, 202.61),,,,,,,,,,,,,
2/12/2024 15:16:14,NULL,Player2Shot,f6d6ca0b1b21efe5ab0bdd5f7dc8a600,Player2,Player2Shot,,,,(3.12, -0.18, 0.00),(0.00, 0.00, 49.53),,,,,,,,,,,,,
2/12/2024 15:16:16,NULL,WeaponAimed,afbb0a82ed1ee83e1bd0edcdf9b60417,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:16,NULL,EndTorqueApplied,848a2460a7b89fa65c3a49bc3c88594a,Player1,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:16,NULL,WeaponAimed,afbb0a82ed1ee83e1bd0edcdf9b60417,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:17,NULL,WeaponAimed,ac8f634a97f6ac7988f214ece36a0f3f,Player1,WeaponAimed,34.32288,,,,,,,,,,,,,,,,,
2/12/2024 15:16:17,NULL,Player2Shot,17544aa8e83ca923e50c7d4620015ea4,Player2,Player2Shot,,,,(-2.85, -1.60, 0.00),(0.00, 0.00, 89.48),,,,,,,,,,,,,
2/12/2024 15:16:18,NULL,WeaponAimed,167a57339ea3305ca043843040b896e3,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:18,NULL,EndTorqueApplied,298a6c3b79ac0855e099c41d57e6339d,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:19,NULL,Player1Shot,84b3c4698964714e8b81d28401f372bb,Player1,Player1Shot,,,,(-5.72, 3.19, 0.00),(0.00, 180.00, 273.64),,,,,,,,,,,,,
2/12/2024 15:16:19,NULL,WeaponAimed,741c87d659c8301194e17aade6499e7b,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:19,NULL,EndTorqueApplied,6dc6879a8837272627443a7b8d45b53d,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:20,NULL,Player1Shot,37c5da646795d815292045c63d8198b9,Player1,Player1Shot,,,,(-5.13, 3.77, 0.00),(0.00, 180.00, 313.67),,,,,,,,,,,,,
2/12/2024 15:16:20,NULL,Player2Shot,e2136db0b4b2c12e413321968317f00c,Player2,Player2Shot,,,,(-8.05, -1.81, 0.00),(0.00, 0.00, 159.96),,,,,,,,,,,,,
2/12/2024 15:16:21,NULL,WeaponAimed,e81aea256648eb3a8f7057eb8e9cd335,Player1,WeaponAimed,-5.946314,,,,,,,,,,,,,,,,,
2/12/2024 15:16:21,NULL,EndTorqueApplied,3062b07faa927c4030e72a7433bcf25a,Player1,EndTorqueApplied,,65.94631,3.846868,,,,,,,,,,,,,,,
2/12/2024 15:16:22,NULL,WeaponAimed,4b0c72e5c5c95e535a44a3093cdd1592,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:22,NULL,WeaponAimed,4b0c72e5c5c95e535a44a3093cdd1592,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:22,NULL,WeaponAimed,4b0c72e5c5c95e535a44a3093cdd1592,Player1,WeaponAimed,21.88799,,,,,,,,,,,,,,,,,
2/12/2024 15:16:22,NULL,WeaponAimed,4b0c72e5c5c95e535a44a3093cdd1592,Player2,WeaponAimed,-56.54047,,,,,,,,,,,,,,,,,
2/12/2024 15:16:22,NULL,EndTorqueApplied,474c23febb7a9cdd0a80235b4bd9c391,Player1,EndTorqueApplied,,38.11201,2.223201,,,,,,,,,,,,,,,
2/12/2024 15:16:23,NULL,EndTorqueApplied,87cb383cfc1bbb2da989f712d318958c,Player2,EndTorqueApplied,,116.5405,6.798194,,,,,,,,,,,,,,,
2/12/2024 15:16:23,NULL,Player1Shot,bcfa1cd15af956cdf73935ed7310231a,Player1,Player1Shot,,,,(3.13, 3.62, 0.00),(0.00, 180.00, 272.99),,,,,,,,,,,,,
2/12/2024 15:16:24,NULL,WeaponAimed,ba4d3211710b647353318b20a5ec4cd0,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:24,NULL,EndTorqueApplied,7b05a086457a6a1568b2bea4db83f162,Player1,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:24,NULL,WeaponAimed,ba4d3211710b647353318b20a5ec4cd0,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:24,NULL,Player1Shot,904783cb529d2ee995544e56f6273562,Player1,Player1Shot,,,,(6.17, 3.87, 0.00),(0.00, 180.00, 309.56),,,,,,,,,,,,,
2/12/2024 15:16:24,NULL,EndTorqueApplied,7b05a086457a6a1568b2bea4db83f162,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:25,NULL,WeaponAimed,4f5c307ca6b5b8b2c0341972bd933509,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:25,NULL,WeaponAimed,4f5c307ca6b5b8b2c0341972bd933509,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:26,NULL,WeaponAimed,f65d24742a56a3f9f2fc1002f2590249,Player1,WeaponAimed,-58.37182,,,,,,,,,,,,,,,,,
2/12/2024 15:16:26,NULL,EndTorqueApplied,ebcc5d7a1a2600991150781ea9375181,Player1,EndTorqueApplied,,1.628178,0.09497703,,,,,,,,,,,,,,,
2/12/2024 15:16:26,NULL,EndTorqueApplied,ebcc5d7a1a2600991150781ea9375181,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:26,NULL,WeaponAimed,f65d24742a56a3f9f2fc1002f2590249,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:26,NULL,WeaponAimed,f65d24742a56a3f9f2fc1002f2590249,Player2,WeaponAimed,28.1739,,,,,,,,,,,,,,,,,
2/12/2024 15:16:26,NULL,EndTorqueApplied,ebcc5d7a1a2600991150781ea9375181,Player2,EndTorqueApplied,,31.8261,1.856522,,,,,,,,,,,,,,,
2/12/2024 15:16:27,NULL,WeaponAimed,33d38033236038a937f492693dcb50c7,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:27,NULL,EndTorqueApplied,ddc924249a06be6d9f818520cbc05887,Player1,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:28,NULL,WeaponAimed,95a465490915d2a643b3296d7062a2bf,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:29,NULL,EndTorqueApplied,8be4f0f18b5eeaa950bec61e46eb6fe5,Player1,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:29,NULL,Player2Shot,fd3e591bc12aa4f95908c9f3afd72846,Player2,Player2Shot,,,,(2.67, 1.67, 0.00),(0.00, 0.00, 154.04),,,,,,,,,,,,,
2/12/2024 15:16:29,NULL,RoundComplete,a4eab94a0d1e6f79a4b7d88cdadaa7c6,,,,,,,,21.71306,2,7,6,165.8542,500.3092,35.74657,57.26717,-245.8353,-245.8304,0,0,
2/12/2024 15:16:31,NULL,RoundEnded,0142285525c1bbe1ed1eaff3148af7c9,,,,,,,,,,,,,,,,,,,,30.72232
2/12/2024 15:16:33,NULL,WeaponAimed,eeb08c1d2dbbfea3c03613f0ff7a8fbb,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:34,NULL,WeaponAimed,02a87cb91fe31bf7369c9ff4bc286aae,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:34,NULL,WeaponAimed,02a87cb91fe31bf7369c9ff4bc286aae,Player2,WeaponAimed,34.31596,,,,,,,,,,,,,,,,,
2/12/2024 15:16:34,NULL,EndTorqueApplied,7ef25bcbc267c092164a4955274f9db8,Player2,EndTorqueApplied,,25.68404,1.498236,,,,,,,,,,,,,,,
2/12/2024 15:16:34,NULL,WeaponAimed,02a87cb91fe31bf7369c9ff4bc286aae,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:34,NULL,WeaponAimed,02a87cb91fe31bf7369c9ff4bc286aae,Player2,WeaponAimed,21.61298,,,,,,,,,,,,,,,,,
2/12/2024 15:16:35,NULL,WeaponAimed,3933ad90f5df19967b152b9ca2de8f94,Player2,WeaponAimed,55.2909,,,,,,,,,,,,,,,,,
2/12/2024 15:16:35,NULL,WeaponAimed,3933ad90f5df19967b152b9ca2de8f94,Player2,WeaponAimed,29.92106,,,,,,,,,,,,,,,,,
2/12/2024 15:16:35,NULL,EndTorqueApplied,d441c374b7b5cf086762218191a9116c,Player2,EndTorqueApplied,,30.07894,1.754605,,,,,,,,,,,,,,,
2/12/2024 15:16:35,NULL,WeaponAimed,3933ad90f5df19967b152b9ca2de8f94,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:35,NULL,EndTorqueApplied,d441c374b7b5cf086762218191a9116c,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:36,NULL,WeaponAimed,2d337a21d8aa69033c6131e4c713eb60,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:36,NULL,EndTorqueApplied,3c9600f4a8c3e0e5d1409be02ed70240,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:37,NULL,WeaponAimed,5431cc3e777bd59a6381f7263e3d017a,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:38,NULL,WeaponAimed,fc782bfa78019c662c7c230229f350a5,Player2,WeaponAimed,-13.88967,,,,,,,,,,,,,,,,,
2/12/2024 15:16:39,NULL,Player2Shot,9d4b2f893485acc75b6a92e58dc73b76,Player2,Player2Shot,,,,(3.56, 0.09, 0.00),(0.00, 0.00, 6.81),,,,,,,,,,,,,
2/12/2024 15:16:39,NULL,Player1Shot,e41223df055c1cd59f6d7a7c3e4274f1,Player1,Player1Shot,,,,(-3.53, -0.17, 0.00),(0.00, 180.00, 339.99),,,,,,,,,,,,,
2/12/2024 15:16:41,NULL,WeaponAimed,f8582c4cc990a0d55662cca7e70ff6d4,Player2,WeaponAimed,6.806154,,,,,,,,,,,,,,,,,
2/12/2024 15:16:41,NULL,EndTorqueApplied,e6b3ed530b6c09db578fc80b9b76cc5a,Player2,EndTorqueApplied,,66.80615,3.897026,,,,,,,,,,,,,,,
2/12/2024 15:16:42,NULL,Player1Shot,489a464e5fc7db29fed70c572d1570d8,Player1,Player1Shot,,,,(3.40, 2.28, 0.00),(0.00, 180.00, 333.18),,,,,,,,,,,,,
2/12/2024 15:16:43,NULL,WeaponAimed,06b8d901b833a1661509cd03ede50922,Player1,WeaponAimed,20.01289,,,,,,,,,,,,,,,,,
2/12/2024 15:16:43,NULL,EndTorqueApplied,607475906255530e6009113a95718764,Player1,EndTorqueApplied,,39.98711,2.332582,,,,,,,,,,,,,,,
2/12/2024 15:16:44,NULL,Player2Shot,d5bd9ca6c652953344730947921c32ef,Player2,Player2Shot,,,,(-7.18, -1.29, 0.00),(0.00, 0.00, 24.78),,,,,,,,,,,,,
2/12/2024 15:16:44,NULL,RoundComplete,9f4cef83c0fe65c7d72270813dcd8da3,,,,,,,,6.05121,2,2,2,0,266.3192,2.332582,3.897026,35.8626,35.8626,1,1,
2/12/2024 15:16:46,NULL,RoundEnded,794624acc81703972a51bc9ebc068e62,,,,,,,,,,,,,,,,,,,,15.05969
2/12/2024 15:16:48,NULL,WeaponAimed,7bfad9747b6a2d4cc645d75c649640cd,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,WeaponAimed,8023e65cbc4474b45e54fcb3958212ff,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,EndTorqueApplied,92d58ece97053008a4f76d7ae25c23bb,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,WeaponAimed,8023e65cbc4474b45e54fcb3958212ff,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,WeaponAimed,8023e65cbc4474b45e54fcb3958212ff,Player1,WeaponAimed,26.42042,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player2,WeaponAimed,5.498065,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player1,WeaponAimed,-2.355222,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player2,WeaponAimed,-27.93471,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player2,WeaponAimed,36.25734,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player1,WeaponAimed,19.92688,,,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,EndTorqueApplied,0e8ed0d73dea8d5eac3f58f26e71231b,Player2,EndTorqueApplied,,96.25734,5.615012,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,WeaponAimed,00c0a8e1fd97b5c4e92d7311c17d5c3e,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,WeaponAimed,00c0a8e1fd97b5c4e92d7311c17d5c3e,Player2,WeaponAimed,27.7717,,,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,WeaponAimed,00c0a8e1fd97b5c4e92d7311c17d5c3e,Player1,WeaponAimed,-1.136984,,,,,,,,,,,,,,,,,
2/12/2024 15:16:52,NULL,EndTorqueApplied,a06228deb2b2e730f9563dd876f53bc4,Player2,EndTorqueApplied,,87.7717,5.120016,,,,,,,,,,,,,,,
2/12/2024 15:16:52,NULL,WeaponAimed,06fe9e28296a86dc0d50392c29bc5b1d,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:52,NULL,WeaponAimed,06fe9e28296a86dc0d50392c29bc5b1d,Player1,WeaponAimed,46.77007,,,,,,,,,,,,,,,,,
2/12/2024 15:16:53,NULL,WeaponAimed,184dcf191cc5fd1325214d1be58f3d49,Player2,WeaponAimed,43.83135,,,,,,,,,,,,,,,,,
2/12/2024 15:16:53,NULL,EndTorqueApplied,fc980d1ad8971289f8bd95faa7a0a216,Player2,EndTorqueApplied,,16.16865,0.9431711,,,,,,,,,,,,,,,
2/12/2024 15:16:54,NULL,Player2Shot,5596981ee4ff3a0f69d15d88a688c5fd,Player2,Player2Shot,,,,(3.30, 0.50, 0.00),(0.00, 0.00, 60.00),,,,,,,,,,,,,
2/12/2024 15:16:54,NULL,WeaponAimed,11f6fcb483ac58a38dd813b09150d700,Player1,WeaponAimed,14.66845,,,,,,,,,,,,,,,,,
2/12/2024 15:16:54,NULL,EndTorqueApplied,b0c8347a053b3fc4af296dde6dff37ce,Player1,EndTorqueApplied,,45.33155,2.644341,,,,,,,,,,,,,,,
2/12/2024 15:16:55,NULL,Player1Shot,10183b785ce54ebc4949fb9dc6a8d2da,Player1,Player1Shot,,,,(-2.49, -0.44, 0.00),(0.00, 180.00, 212.97),,,,,,,,,,,,,
2/12/2024 15:16:55,NULL,Player2Shot,b45faf312e2b2510a9481effa68dbe37,Player2,Player2Shot,,,,(1.21, -1.92, 0.00),(0.00, 0.00, 145.21),,,,,,,,,,,,,
2/12/2024 15:16:56,NULL,WeaponAimed,8fe801ac40870d112c4c773d87410151,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:56,NULL,WeaponAimed,8fe801ac40870d112c4c773d87410151,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:56,NULL,WeaponAimed,8fe801ac40870d112c4c773d87410151,Player2,WeaponAimed,-36.25189,,,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,EndTorqueApplied,f75ee5929f97ceba84f316a1571a89d5,Player1,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,EndTorqueApplied,f75ee5929f97ceba84f316a1571a89d5,Player2,EndTorqueApplied,,96.25189,5.614694,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,WeaponAimed,cdd65ae2f18fcd161bd89d4c65475a9a,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,WeaponAimed,cdd65ae2f18fcd161bd89d4c65475a9a,Player1,WeaponAimed,-43.84484,,,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,EndTorqueApplied,f75ee5929f97ceba84f316a1571a89d5,Player1,EndTorqueApplied,,16.15516,0.9423845,,,,,,,,,,,,,,,
2/12/2024 15:16:58,NULL,WeaponAimed,c42a2fecb14f8ad543648bc17b45c2f1,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:58,NULL,Player2Shot,09285faa2de8bb68c7ca354f702ea234,Player2,Player2Shot,,,,(3.91, -0.90, 0.00),(0.00, 0.00, 147.58),,,,,,,,,,,,,
2/12/2024 15:17:00,NULL,Player1Shot,7a0105f0405a3f536883f1c6d6fed7c9,Player1,Player1Shot,,,,(-6.02, 3.97, 0.00),(0.00, 180.00, 210.71),,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,WeaponAimed,42dedb10e04f8b5471106b78758aad82,Player1,WeaponAimed,47.09756,,,,,,,,,,,,,,,,,
